"(Intercept)";"pop";"scale(log(FGM1), scale = F)";"scale(mass1, scale = F)";"scale(quali_coh, scale = F)";"sex";"pop:scale(log(FGM1), scale = F)";"pop:scale(quali_coh, scale = F)";"pop:sex";"scale(log(FGM1), scale = F):scale(mass1, scale = F)";"scale(log(FGM1), scale = F):scale(quali_coh, scale = F)";"scale(log(FGM1), scale = F):sex";"scale(quali_coh, scale = F):sex";"pop:scale(log(FGM1), scale = F):scale(quali_coh, scale = F)";"pop:scale(log(FGM1), scale = F):sex";"pop:scale(quali_coh, scale = F):sex";"scale(log(FGM1), scale = F):scale(quali_coh, scale = F):sex";"pop:scale(log(FGM1), scale = F):scale(quali_coh, scale = F):sex";"df";"logLik";"AICc";"delta";"weight"
1.09701883783628;"+";-0.563119392523221;-0.162109675140074;-0.618482440424814;"+";"+";NA;"+";NA;0.142404099956467;"+";"+";NA;"+";NA;"+";NA;15;-185.197777755466;406.178688041053;20.0741071234904;3.36293627326685e-06
-0.191789785207361;"+";-0.617393339119521;-0.142793428095012;0.212500516740878;"+";"+";"+";"+";0.260796624724372;-0.108278359658623;"+";"+";NA;NA;"+";"+";NA;17;-182.369458824779;406.294473205114;20.1898922875515;3.17377553971579e-06
-0.170116306375187;"+";-0.568164628844804;-0.13936469342869;0.191759348243811;"+";"+";"+";"+";0.266937036035735;-0.181920972825368;"+";"+";NA;"+";"+";NA;NA;17;-182.412832595509;406.381220746573;20.2766398290103;3.03905961516905e-06
1.24596111435983;"+";-0.383084043757863;NA;-0.862547073034366;"+";"+";NA;"+";NA;0.0616912943514427;"+";"+";NA;"+";NA;"+";NA;14;-186.753942966771;406.507885933541;20.4033050159784;2.85255629238928e-06
1.24980708494026;"+";-0.759854507194489;-0.144807665395378;-0.762148214290673;"+";"+";NA;"+";0.282554664968782;-0.0890043988647376;"+";"+";NA;"+";NA;"+";NA;16;-183.947332786318;406.528811914099;20.424230996536;2.8228656210978e-06
0.502428703764178;"+";0.111499603507268;-0.169815616788725;-0.23158068227223;"+";"+";"+";"+";0.0906631970096446;-0.42543833978594;"+";"+";"+";"+";NA;"+";NA;18;-181.182648062714;406.915296125428;20.8107152078649;2.32683841105309e-06
0.480490394515957;"+";-0.714062102660789;-0.174048091697439;-0.183383869405241;"+";"+";"+";"+";NA;0.220903216196238;"+";"+";NA;"+";NA;"+";NA;16;-184.343727501478;407.321601344419;21.2170204268559;1.89905772989861e-06
-0.342656275261431;"+";0.123163745172538;-0.157168579562104;0.321368507847285;"+";"+";"+";"+";NA;-0.285837675881177;"+";"+";"+";"+";"+";"+";"+";19;-180.134624146082;407.889501456721;21.7849205391586;1.42961871431685e-06
-0.417294676743219;"+";-1.23347530597844;NA;0.264733777085812;"+";"+";"+";"+";NA;0.628428723350277;"+";"+";NA;"+";"+";"+";NA;16;-184.631482114388;407.89711057024;21.7925296526773;1.42418998228179e-06
-0.451749560968213;"+";-1.35674150507531;-0.156425171624224;0.424466036157295;"+";"+";"+";"+";NA;0.669583309289145;"+";"+";NA;"+";"+";"+";NA;17;-183.184874230108;407.925304015772;21.8207230982092;1.40425441415204e-06
-0.308921489675544;"+";0.319392292258882;NA;0.1593234079672;"+";"+";"+";"+";NA;-0.3747215882297;"+";"+";"+";"+";"+";"+";"+";18;-181.694060294257;407.938120588515;21.833539670952;1.3952843218851e-06
-0.349931863675182;"+";-0.492393470010746;-0.153447281856385;0.325643968690837;"+";"+";"+";"+";0.0885468631981454;4.38151392017572e-05;"+";"+";"+";"+";"+";"+";NA;19;-180.161780766829;407.943814698215;21.8392337806521;1.39131752041938e-06
0.709235159256118;"+";-0.486924444060608;NA;-0.490885582695715;"+";"+";"+";"+";NA;0.114531015004681;"+";"+";NA;"+";NA;"+";NA;15;-186.117141633432;408.017415796985;21.9128348794227;1.34104693708509e-06
0.693364436669194;"+";-0.852304892002801;-0.155435063876136;-0.364549393465245;"+";"+";"+";"+";0.267041095260956;-0.0215840759648272;"+";"+";NA;"+";NA;"+";NA;17;-183.24761171767;408.050778990896;21.9461980733333;1.31886168972546e-06
-0.246054610065275;"+";-1.454231562826;-0.139411038213693;0.252626032036575;"+";"+";"+";"+";0.25761056629936;0.409974877489616;"+";"+";NA;"+";"+";"+";NA;18;-182.14252019532;408.835040390639;22.7304594730768;8.91043802570888e-07
-0.285303771904436;"+";-0.0120878138017393;-0.151527273601436;0.27384011240835;"+";"+";"+";"+";0.0834060940660012;-0.302918949180424;"+";"+";"+";"+";"+";"+";"+";20;-180.04204703453;410.853324838291;24.7487439207286;3.24813562399252e-07
