"(Intercept)";"pop";"scale(log(FGM1), scale = F)";"scale(mass1, scale = F)";"scale(quali_coh, scale = F)";"sex";"pop:scale(log(FGM1), scale = F)";"pop:scale(quali_coh, scale = F)";"pop:sex";"scale(log(FGM1), scale = F):scale(mass1, scale = F)";"scale(log(FGM1), scale = F):scale(quali_coh, scale = F)";"scale(log(FGM1), scale = F):sex";"scale(quali_coh, scale = F):sex";"pop:scale(log(FGM1), scale = F):scale(quali_coh, scale = F)";"pop:scale(log(FGM1), scale = F):sex";"pop:scale(quali_coh, scale = F):sex";"scale(log(FGM1), scale = F):scale(quali_coh, scale = F):sex";"pop:scale(log(FGM1), scale = F):scale(quali_coh, scale = F):sex";"df";"logLik";"AICc";"delta";"weight"
-0.210861282279179;NA;NA;-0.112957725587984;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;-120.464026520729;249.525067966831;0;0.133699874624006
0.00924017206845215;"+";NA;-0.158093492814315;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;-119.915278047488;250.739647004068;1.21457903723635;0.0728431156438458
-0.211340664314133;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;-122.254122618121;250.861186412713;1.33611844588179;0.0685482806105037
-0.324853177643158;NA;NA;-0.139951701583727;NA;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;-120.17490768302;251.25890627513;1.73383830829897;0.0561866055012756
-0.224140060231175;NA;NA;-0.144226135749608;0.0941181396356516;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;-120.21340586423;251.33590263755;1.81083467071855;0.0540646315271692
-0.209284540600827;NA;0.078037905046942;-0.11033922594175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;-120.415525496412;251.740141901916;2.21507393508421;0.0441706516543468
-0.102462529845113;"+";NA;-0.198812947504558;NA;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;-119.463462654552;252.219233001412;2.69416503458061;0.0347616590884677
-0.208879822639046;NA;0.144029685505618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;-122.093485756489;252.783986438352;3.25891847152036;0.0262099290567236
-0.202478694860169;NA;NA;NA;-0.0610109461535899;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;-122.096592473426;252.790199872225;3.26513190539353;0.0261286285803903
-0.36438491256744;NA;NA;-0.183586888934113;0.115233788103436;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;-119.807448007307;252.907203706921;3.38213574008995;0.0246439066775134
0.163893937818556;"+";NA;-0.152640271576843;-0.102551376703186;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;-119.839010712716;252.970329117739;3.44526115090761;0.0238782253613717
-0.167007144174492;NA;NA;NA;NA;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;-122.197536806875;252.992088539123;3.46702057229126;0.0236198452765499
-0.258461499306955;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;-122.2168134367;253.030641798773;3.50557383194166;0.0231688946308765
0.00479142829024452;"+";0.0339189819022161;-0.15591648584655;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;-119.90624762832;253.104802948949;3.57973498211715;0.022325511885639
-0.23325804460676;NA;0.0558858230054391;-0.106212174804887;NA;NA;NA;NA;NA;-0.0764727242777136;NA;NA;NA;NA;NA;NA;NA;NA;6;-120.108634911917;253.509577516141;3.98450954930968;0.0182349990417655
-0.319785707004893;NA;0.0571700181617424;-0.137096341074571;NA;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;-120.149070386867;253.590448466042;4.06538049921102;0.0175123666445305
-0.222594003023508;NA;0.0450582859051695;-0.14111778561825;0.0893350398655349;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;-120.197759146009;253.687825984326;4.16275801749504;0.0166801357872314
0.0103433338794782;"+";NA;-0.198553202118288;NA;"+";NA;NA;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;7;-119.272490091027;254.294980182055;4.76991221522346;0.0123128254514576
0.0288723380178601;"+";NA;-0.193321757247899;-0.0853993109349728;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;-119.410068081702;254.570136163404;5.04506819657314;0.010730213437243
-0.102544715491534;"+";0.00134529301190674;-0.198696842354416;NA;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;-119.463448538751;254.676897077503;5.15182911067154;0.0101724490372944
-0.199106220136966;NA;0.154347961081406;NA;-0.06534268739493;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;-121.912215653897;254.733522216886;5.2084542500545;0.00988847978356681
0.0671574368151219;"+";NA;NA;-0.204101681781605;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;-121.923411339561;254.755913588212;5.23084562138112;0.00977838889364889
-0.0176032739432407;"+";0.0129211372209821;-0.152209944876039;NA;NA;NA;NA;NA;-0.077736748240545;NA;NA;NA;NA;NA;NA;NA;NA;7;-119.589267672469;254.928535344938;5.4034673781068;0.00896980428787754
-0.163026278939199;NA;0.145634241650721;NA;NA;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;-122.032972917882;254.975036744856;5.44996877802419;0.00876365589373787
-0.260906236286056;"+";0.147997200431205;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;-122.04750657017;255.004104049432;5.47903608260015;0.00863720905911193
-0.171748215507844;NA;NA;NA;-0.0561182709485965;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;-122.068873662388;255.046838233867;5.521770267036;0.00845461471863705
-0.209921417834991;"+";NA;NA;NA;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;-122.174939469507;255.258969848105;5.73390188127351;0.00760378846805221
-0.356610009496475;NA;NA;-0.184548427980334;0.140927916102896;"+";NA;NA;NA;NA;NA;NA;"+";NA;NA;NA;NA;NA;7;-119.765493027441;255.280986054883;5.75591808805146;0.00752054419981879
-0.354625571705814;NA;0.0310128501747665;-0.134965723818816;NA;"+";NA;NA;NA;-0.0818452120693879;NA;NA;NA;NA;NA;NA;NA;NA;7;-119.794859840833;255.339719681666;5.81465171483475;0.00730290116413763
0.0651022197780717;"+";NA;-0.155092021861531;-0.0387416933892685;NA;NA;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;-119.799832437775;255.349664875551;5.82459690871957;0.00726667691906547
-0.252234846904555;NA;0.0144846712270271;-0.142349329806925;0.106135224743932;NA;NA;NA;NA;-0.0873775349328392;NA;NA;NA;NA;NA;NA;NA;NA;7;-119.80529096904;255.360581938081;5.83551397124933;0.00722711959657112
-0.362939728623394;NA;0.0116343423404297;-0.182500246356338;0.113876890590928;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;-119.806415385434;255.362830770868;5.83776280403637;0.00721899787177473
0.0172862413307161;"+";-0.116998322831845;-0.157630933684424;NA;NA;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;-119.819159344949;255.388318689898;5.86325072306695;0.00712758298616606
0.165363213944034;"+";0.0444854056609794;-0.149553884343206;-0.107347469322923;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;-119.823600354407;255.397200708814;5.87213274198277;0.00709599950588872
-0.322396227694638;NA;0.206447939694571;-0.13359647428066;NA;"+";NA;NA;NA;NA;NA;"+";NA;NA;NA;NA;NA;NA;7;-119.901689568131;255.553379136262;6.02831116943094;0.00656296158135553
-0.236285432114024;NA;0.116806016996553;-0.146503516516077;0.0964735891059841;NA;NA;NA;NA;NA;0.102355880542618;NA;NA;NA;NA;NA;NA;NA;7;-120.022301372165;255.79460274433;6.26953477749822;0.00581726463698881
-0.134458719195975;"+";-0.0234990373723694;-0.197121769897526;NA;"+";NA;NA;NA;-0.0840254243655894;NA;NA;NA;NA;NA;NA;NA;NA;8;-119.0879498652;256.461614016115;6.93654604928341;0.00416753411563544
-0.170080278850951;NA;0.322829505786177;NA;NA;"+";NA;NA;NA;NA;NA;"+";NA;NA;NA;NA;NA;NA;6;-121.695352803168;256.683013298644;7.1579453318125;0.00373080818012177
0.0798608907659117;"+";0.159105401597675;NA;-0.213682027392244;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;-121.726883657413;256.746075007133;7.221007040302;0.00361500784674402
0.12113569302046;"+";NA;-0.193757859036467;-0.0744883865052655;"+";NA;NA;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;8;-119.231801323027;256.749316931768;7.22424896493621;0.00360915280193393
0.0100972978464127;"+";0.00645563733015955;-0.197994373176598;NA;"+";NA;NA;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;8;-119.272163683914;256.830041653542;7.30497368671112;0.00346637958839653
-0.117074167429783;"+";0.124363871760396;-0.191927899805948;NA;"+";NA;NA;NA;NA;NA;"+";NA;NA;NA;NA;NA;NA;8;-119.307695751549;256.901105788813;7.37603782198144;0.00334537446626437
-0.410923279449036;NA;-0.0259422268363645;-0.188256050792061;0.134552332063018;"+";NA;NA;NA;-0.0966086493434561;NA;NA;NA;NA;NA;NA;NA;NA;8;-119.322575965817;256.930866217348;7.40579825051694;0.00329596311487012
-0.0921617021189127;"+";-0.175520624051748;-0.202190799520231;NA;"+";"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;-119.344030444778;256.973775175271;7.44870720843991;0.00322600310484364
-0.207273235019685;NA;0.199457274796803;NA;-0.0644668367242118;NA;NA;NA;NA;NA;0.0608291443533785;NA;NA;NA;NA;NA;NA;NA;6;-121.852101479758;256.996510651824;7.47144268499298;0.00318953839916364
0.0416932776720247;"+";NA;-0.194593178376787;-0.0591587975891412;"+";NA;NA;NA;NA;NA;NA;"+";NA;NA;NA;NA;NA;8;-119.358547574004;257.002809433723;7.47774146689184;0.00317950909718266
-0.0783637418808084;"+";NA;-0.196183222567099;-0.0168658233547863;"+";NA;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;-119.364572248044;257.014858781803;7.48979081497137;0.00316041117839934
-0.167537582621714;NA;0.154921392821174;NA;-0.0604548990957176;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;-121.882922400657;257.058152493622;7.53308452679042;0.0030927333617001
0.108362915044092;"+";NA;NA;-0.201891944400372;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;-121.887925048016;257.068157788341;7.54308982150926;0.00307730014297683
0.0301798001035805;"+";0.010816281008454;-0.192310668861097;-0.0866690700390182;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;-119.409166046193;257.1040463781;7.57897841126848;0.00302257265338648
0.0515382863998537;"+";NA;NA;-0.194483540214365;NA;NA;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;-121.922523539082;257.137354770471;7.61228680363942;0.00297265099186462
-0.00497652722869964;"+";-0.143353138906563;-0.153979158301267;NA;NA;"+";NA;NA;-0.0785168460182523;NA;NA;NA;NA;NA;NA;NA;NA;8;-119.495334679066;257.276383643847;7.75131567701558;0.00277302756715356
-0.0946635444515653;"+";NA;NA;NA;"+";NA;NA;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;6;-121.992151803317;257.276611298943;7.75154333211125;0.00277271193818949
-0.253405719224881;"+";0.0371117316235679;NA;NA;NA;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;-122.001970652451;257.29624899721;7.7711810303791;0.00274562031989079
-0.211538915973105;"+";0.148785106417971;NA;NA;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;-122.003567234541;257.29944216139;7.77437419455848;0.00274124020919654
0.0583825749879616;"+";-0.770720055712785;-0.187588023266526;-0.00740492666747587;NA;"+";NA;NA;NA;0.598329391471605;NA;NA;NA;NA;NA;NA;NA;9;-118.211906502386;257.327038811224;7.80197084439303;0.00270367544751348
-0.365627268203952;NA;0.163785719655284;-0.179266701565344;0.11523697684507;"+";NA;NA;NA;NA;NA;"+";NA;NA;NA;NA;NA;NA;8;-119.548917699557;257.383549684829;7.85848171799759;0.00262835108941613
-0.165569678438957;NA;NA;NA;-0.039423670888322;"+";NA;NA;NA;NA;NA;NA;"+";NA;NA;NA;NA;NA;6;-122.050859824677;257.394027341661;7.86895937482953;0.00261461761411205
0.0690428784207528;"+";0.0201120851038334;-0.14909214512741;-0.0568621294040551;NA;NA;NA;NA;-0.072308436199804;NA;NA;NA;NA;NA;NA;NA;NA;8;-119.567481216233;257.420676718181;7.89560875134933;0.00258000973115425
-0.26368964962684;NA;0.081494048830195;-0.147220813631813;0.112250608402137;NA;NA;NA;NA;-0.0843754720202834;0.0941728786431691;NA;NA;NA;NA;NA;NA;NA;8;-119.655750526163;257.597215338041;8.0721473712093;0.00236203576800487
-0.366146135241411;NA;0.0744588161027551;-0.184583320944916;0.118579620453899;"+";NA;NA;NA;NA;0.0867848809818086;NA;NA;NA;NA;NA;NA;NA;8;-119.680357558806;257.646429403327;8.12136143649533;0.00230462236053802
0.124733247974194;"+";0.102955702763032;-0.153232861575928;-0.0861996139849758;NA;NA;NA;NA;NA;0.0834312991599179;NA;NA;NA;NA;NA;NA;NA;8;-119.708353260728;257.702420807171;8.17735284033958;0.00224099760521873
0.188257982058202;"+";-0.114413729467418;-0.150994946997097;-0.11383377593949;NA;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;-119.72637684429;257.738467974295;8.21340000746389;0.00220096861416192
-0.353833457510263;NA;0.0202311128719757;-0.182689293613839;0.139358606661919;"+";NA;NA;NA;NA;NA;NA;"+";NA;NA;NA;NA;NA;8;-119.762406565578;257.810527416869;8.28545945003813;0.00212307990830703
0.0642099143421311;"+";0.0473368294772907;-0.151888596914784;-0.0422153723186638;NA;NA;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;-119.782390778095;257.850495841905;8.32542787507347;0.00208107296409008
-0.351554351245111;NA;0.055992705030041;-0.134650926405252;NA;"+";NA;NA;NA;-0.0737226092237285;NA;"+";NA;NA;NA;NA;NA;NA;8;-119.792743150867;257.871200587449;8.34613262061751;0.00205964005315814
-0.124178136414148;"+";-0.207348000893642;-0.200713767455118;NA;"+";"+";NA;NA;-0.0850848595390153;NA;NA;NA;NA;NA;NA;NA;NA;9;-118.957969266969;258.81916434039;9.2940963735584;0.00128216410789837
0.343594046379813;"+";NA;-0.186518373104727;-0.211463841130452;"+";NA;NA;"+";NA;NA;NA;"+";NA;NA;NA;NA;NA;9;-118.972645237954;258.848516282359;9.32344831552743;0.00126348451054074
-0.0482223635409504;"+";-0.0170478972637568;-0.196814659763065;NA;"+";NA;NA;"+";-0.0745704967150291;NA;NA;NA;NA;NA;NA;NA;NA;9;-118.988922688388;258.881071183228;9.35600321639683;0.00124308468305417
-0.174110614373998;NA;0.324098493698357;NA;-0.0552960099726315;"+";NA;NA;NA;NA;NA;"+";NA;NA;NA;NA;NA;NA;7;-121.569856244918;258.889712489836;9.36464452300416;0.00123772533139919
-0.135924093362384;"+";-0.109933629291309;-0.200890770256045;NA;"+";NA;NA;NA;-0.111668135455239;NA;"+";NA;NA;NA;NA;NA;NA;9;-119.064458334548;259.032142475548;9.5070745087169;0.00115264614179226
-0.229006253727144;"+";0.329848860166206;NA;NA;"+";NA;NA;NA;NA;NA;"+";NA;NA;NA;NA;NA;NA;7;-121.652649800588;259.055299601177;9.53023163434554;0.00113937712236448
-0.0908102490937907;"+";-0.0195881458270284;-0.195121587785143;-0.0277972545633324;"+";NA;NA;NA;-0.0812886586240778;NA;NA;NA;NA;NA;NA;NA;NA;9;-119.08271944608;259.068664698612;9.54359673178098;0.00113178856293529
0.0978341820742198;"+";0.0299281315733762;NA;-0.219606807070112;NA;"+";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;-121.664587004158;259.079174008315;9.55410604148378;0.001125857002472
